id_ligne,id_commande,code_produit,numero_lot,quantite_commandee,quantite_livree,taux_satisfaction,montant
60215,10984,AP00002,LOT96646,69,57,0.8261,687140.7
60216,10985,MC00015,LOT58368,289,49,0.1696,983705.87
60217,10985,TU00018,LOT83975,207,61,0.2947,1374930.85
60218,10985,TU00015,LOT61116,359,92,0.2563,213926.68
60219,10985,TU00012,LOT29769,424,210,0.4953,9882602.1
60220,10985,PP00001,LOT43092,432,162,0.375,2466019.08
60221,10985,PP00013,LOT89129,179,82,0.4581,3940133.62
60222,10985,PP00022,LOT25915,67,25,0.3731,551585.0
60223,10985,MC00013,LOT82768,224,84,0.375,3881396.4
60224,10986,PA00005,LOT77391,312,261,0.8365,7480466.19
60225,10986,MN00005,LOT92345,369,278,0.7534,9574511.82
60226,10986,CA00014,LOT21915,457,443,0.9694,3665988.91
60227,10986,PA00019,LOT51467,403,382,0.9479,5505957.0
60228,10987,MN00021,LOT41925,318,282,0.8868,6473267.7
60229,10987,MN00001,LOT73335,136,133,0.9779,2379757.03
60230,10987,PP00008,LOT47056,64,46,0.7188,598581.44
60231,10987,CA00014,LOT21915,160,120,0.75,1143960.0
60232,10987,AP00016,LOT23579,64,53,0.8281,1077843.51
60233,10988,PP00021,LOT36680,360,137,0.3806,3046529.28
60234,10988,CA00013,LOT66155,486,27,0.0556,1036885.86
60235,10988,PA00014,LOT96752,406,50,0.1232,2394408.5
60236,10988,PA00002,LOT62296,306,150,0.4902,7123701.0
60237,10988,CA00005,LOT48427,277,18,0.065,267857.64
60238,10988,AP00015,LOT56346,403,54,0.134,160112.16
60239,10989,MC00019,LOT88222,444,408,0.9189,3645051.6
60240,10989,MN00015,LOT25220,58,43,0.7414,1282751.06
60241,10989,PA00003,LOT54313,471,389,0.8259,6060534.42
60242,10989,PP00002,LOT92502,203,163,0.803,7704035.26
60243,10989,MM00019,LOT99539,305,257,0.8426,7871288.06
60244,10989,PA00012,LOT73092,105,97,0.9238,1660859.22
60245,10989,PP00012,LOT75597,290,239,0.8241,10073147.34
60246,10989,PA00015,LOT81066,150,134,0.8933,1671830.9
60247,10990,PA00016,LOT79615,359,343,0.9554,2520648.69
60248,10990,PP00002,LOT92502,442,356,0.8054,3192056.2
60249,10990,MM00015,LOT39817,187,171,0.9144,1108117.62
60250,10990,CA00003,LOT23396,117,107,0.9145,3534698.99
60251,10991,MC00009,LOT42177,136,114,0.8382,2806423.5
60252,10991,TU00021,LOT16826,277,196,0.7076,6830396.16
60253,10991,CA00008,LOT89840,306,286,0.9346,4534521.42
60254,10992,PA00019,LOT51467,337,278,0.8249,869817.52
60255,10992,SI00004,LOT76244,98,92,0.9388,4213374.6
60256,10992,MC00011,LOT37802,92,66,0.7174,576310.02
60257,10992,PP00021,LOT36680,151,139,0.9205,5712945.87
60258,10992,SI00019,LOT91678,204,179,0.8775,3530488.6
60259,10993,TU00009,LOT81810,329,262,0.7964,9047939.44
60260,10993,MN00009,LOT54396,491,463,0.943,11671405.86
60261,10993,PA00010,LOT70637,229,216,0.9432,10422838.08
60262,10993,PP00010,LOT28643,53,45,0.8491,387533.25
60263,10993,AP00022,LOT52517,334,243,0.7275,7758783.45
60264,10993,AP00020,LOT96159,368,326,0.8859,10530106.44
60265,10993,MM00022,LOT93746,289,220,0.7612,9166234.0
60266,10994,MN00002,LOT12875,314,258,0.8217,3204300.66
60267,10994,PA00008,LOT98259,479,393,0.8205,14232876.21
60268,10994,PP00017,LOT53228,216,154,0.713,3540901.98
60269,10994,SI00013,LOT39219,428,311,0.7266,1478027.5
60270,10994,MM00004,LOT82255,435,404,0.9287,7629249.12
60271,10995,MM00003,LOT76698,476,339,0.7122,14974989.39
60272,10995,CA00015,LOT88172,401,391,0.9751,10574598.91
60273,10995,SI00012,LOT71694,312,264,0.8462,4473630.48
60274,10995,PP00017,LOT53228,241,189,0.7842,3180754.71
60275,10995,PA00010,LOT70637,447,327,0.7315,7977544.32
60276,10995,AP00020,LOT96159,105,96,0.9143,2493515.52
60277,10995,TU00007,LOT83060,356,285,0.8006,12768136.8
60278,10995,MN00022,LOT86858,92,74,0.8043,1061840.8
60279,10996,MN00004,LOT38705,295,211,0.7153,7461983.35
60280,10996,MM00005,LOT19150,487,406,0.8337,5724912.62
60281,10996,MM00011,LOT23154,91,70,0.7692,1179945.2
60282,10997,PA00021,LOT70068,463,414,0.8942,3298159.98
60283,10997,MC00012,LOT82848,108,80,0.7407,3730920.0
60284,10997,PP00004,LOT39581,395,338,0.8557,15859997.66
60285,10997,AP00002,LOT96646,58,47,0.8103,882189.06
60286,10997,AP00009,LOT52622,58,48,0.8276,414661.44
60287,10997,MC00006,LOT11658,407,318,0.7813,6112211.22
60288,10997,MC00001,LOT72070,462,323,0.6991,4627465.96
60289,10997,PP00002,LOT92502,476,356,0.7479,3094643.92
60290,10998,MN00016,LOT64935,266,204,0.7669,6125446.8
60291,10998,AP00019,LOT45818,334,256,0.7665,11815595.52
60292,10998,SI00004,LOT76244,241,212,0.8797,2670430.44
60293,10998,PA00015,LOT81066,473,382,0.8076,474741.96
60294,10998,SI00012,LOT71694,224,183,0.817,961471.02
60295,10998,TU00016,LOT73993,404,327,0.8094,14282585.01
60296,10998,PA00021,LOT70068,150,106,0.7067,3365329.34
60297,10998,MN00012,LOT24201,73,72,0.9863,2958086.16
60298,10999,MN00004,LOT38705,97,18,0.1856,466096.5
60299,10999,TU00004,LOT72277,495,82,0.1657,2450715.14
60300,10999,PP00009,LOT96662,125,53,0.424,2573060.43
60301,11000,MM00019,LOT99539,470,363,0.7723,15691411.89
60302,11000,MC00010,LOT97580,99,83,0.8384,451503.4
60303,11000,TU00021,LOT16826,136,123,0.9044,4922789.64
60304,11000,SI00014,LOT46585,339,323,0.9528,4450707.44
60305,11000,CA00012,LOT28726,252,183,0.7262,7250990.7
60306,11000,CA00019,LOT89818,72,69,0.9583,1596928.41
60307,11000,TU00005,LOT74799,333,272,0.8168,7584415.36
60308,11000,TU00018,LOT83975,164,163,0.9939,2886726.74
60309,11001,MM00001,LOT82199,468,448,0.9573,3127900.16
60310,11001,PP00007,LOT63545,262,223,0.8511,1412370.5
60311,11001,PP00012,LOT75597,234,212,0.906,3301598.96
60312,11001,PA00022,LOT19016,453,431,0.9514,17352939.24
60313,11002,AP00018,LOT83526,420,359,0.8548,6024799.03
60314,11002,MM00019,LOT99539,208,188,0.9038,1366026.8
60315,11002,PP00006,LOT44687,284,211,0.743,8093943.12
60316,11002,MM00014,LOT92155,220,202,0.9182,818336.34
60317,11003,MC00017,LOT35242,288,249,0.8646,7436997.54
60318,11003,SI00015,LOT53404,305,300,0.9836,1960977.0
60319,11003,SI00003,LOT89276,399,317,0.7945,13029831.69
60320,11003,PA00004,LOT92719,128,100,0.7812,4037446.0
60321,11003,MM00020,LOT70236,427,390,0.9133,1429474.8
60322,11003,SI00011,LOT97806,211,205,0.9716,9127087.9
60323,11003,MC00013,LOT82768,277,271,0.9783,5331748.85
60324,11004,PA00020,LOT27154,438,394,0.8995,771629.3
60325,11004,MM00022,LOT93746,138,127,0.9203,1514176.55
60326,11004,SI00016,LOT15014,461,421,0.9132,5930530.17
60327,11004,MN00003,LOT89482,320,266,0.8313,3988917.38
60328,11004,MM00014,LOT92155,301,253,0.8405,9287834.93
60329,11004,TU00015,LOT61116,370,347,0.9378,1837868.15
60330,11004,TU00001,LOT95813,85,74,0.8706,2120825.2
60331,11005,PP00013,LOT89129,333,280,0.8408,2729652.8
60332,11005,MN00010,LOT83048,415,334,0.8048,6014712.08
60333,11005,PP00015,LOT71669,163,138,0.8466,1002356.1
60334,11005,MM00005,LOT19150,139,111,0.7986,3410114.25
60335,11005,AP00003,LOT52437,62,51,0.8226,574457.37
60336,11005,MN00016,LOT64935,251,219,0.8725,3529270.41
60337,11005,PP00005,LOT50026,485,386,0.7959,11225092.3
60338,11006,PA00019,LOT51467,380,307,0.8079,2296814.36
60339,11006,PA00016,LOT79615,146,129,0.8836,6307976.16
60340,11006,MM00005,LOT19150,395,279,0.7063,9506199.6
60341,11006,MN00003,LOT89482,87,82,0.9425,2003761.02
60342,11007,CA00004,LOT15695,291,233,0.8007,1406092.09
60343,11007,MM00009,LOT15720,238,224,0.9412,2455725.44
60344,11007,SI00017,LOT89457,313,241,0.77,715926.65
60345,11007,MM00003,LOT76698,370,306,0.827,5796704.88
60346,11007,MM00010,LOT96991,51,36,0.7059,967156.92
60347,11007,SI00008,LOT50404,485,439,0.9052,20457768.76
60348,11007,SI00001,LOT90173,479,437,0.9123,10386895.68
60349,11007,TU00004,LOT72277,457,371,0.8118,6272474.74
60350,11008,PA00004,LOT92719,246,172,0.6992,3952848.96
60351,11008,AP00021,LOT79531,395,347,0.8785,11098475.76
60352,11008,AP00010,LOT22999,289,228,0.7889,980233.56
60353,11008,PP00004,LOT39581,178,146,0.8202,2300643.18
60354,11008,TU00006,LOT65724,257,188,0.7315,6815204.92
60355,11008,AP00015,LOT56346,104,81,0.7788,227989.89
60356,11009,MC00020,LOT49618,321,230,0.7165,2643125.5
60357,11009,MN00022,LOT86858,193,159,0.8238,700496.76
60358,11009,MC00001,LOT72070,306,242,0.7908,2825100.74
60359,11009,TU00009,LOT81810,239,205,0.8577,2862279.7
60360,11009,CA00001,LOT36062,264,261,0.9886,5824536.03
60361,11010,MM00018,LOT99364,420,393,0.9357,3861570.84
60362,11010,SI00014,LOT46585,178,125,0.7022,3660566.25
60363,11010,PA00012,LOT73092,361,305,0.8449,5254540.0
60364,11010,MC00018,LOT35105,361,255,0.7064,9627568.35
60365,11010,MC00015,LOT58368,471,372,0.7898,4385418.72
60366,11011,CA00022,LOT19071,91,67,0.7363,765002.65
60367,11011,MN00001,LOT73335,448,329,0.7344,5826876.23
60368,11011,MC00020,LOT49618,146,106,0.726,3305762.64
60369,11011,MN00005,LOT92345,251,204,0.8127,2531134.08
60370,11012,MM00008,LOT52176,398,332,0.8342,9162190.72
60371,11012,PP00012,LOT75597,173,142,0.8208,6650068.74
60372,11012,TU00009,LOT81810,437,335,0.7666,16676253.1
60373,11013,SI00017,LOT89457,185,139,0.7514,4443453.31
60374,11013,MN00009,LOT54396,419,304,0.7255,5219610.08
60375,11013,SI00001,LOT90173,70,53,0.7571,2451371.9
60376,11013,SI00005,LOT15778,285,200,0.7018,2438300.0
60377,11013,MM00009,LOT15720,355,332,0.9352,1155107.68
60378,11013,MN00001,LOT73335,250,235,0.94,8859159.25
60379,11013,MM00020,LOT70236,165,117,0.7091,2151918.99
60380,11014,PA00001,LOT79163,224,217,0.9688,10143806.05
60381,11014,MC00001,LOT72070,58,45,0.7759,90706.05
60382,11014,PP00009,LOT96662,221,159,0.7195,5807239.68
60383,11015,MM00004,LOT82255,393,313,0.7964,5254428.03
60384,11015,MN00010,LOT83048,208,197,0.9471,6021444.87
60385,11015,MM00005,LOT19150,289,283,0.9792,6473840.08
60386,11015,CA00021,LOT41385,253,224,0.8854,2403490.88
60387,11016,AP00003,LOT52437,263,26,0.0989,317696.34
60388,11016,MC00009,LOT42177,332,54,0.1627,567827.28
60389,11016,CA00011,LOT51245,53,1,0.0189,24663.96
60390,11017,PP00021,LOT36680,340,159,0.4676,7512236.43
60391,11017,AP00008,LOT52219,70,29,0.4143,437011.73
60392,11017,AP00016,LOT23579,90,0,0.0,0.0
60393,11018,MM00020,LOT70236,173,123,0.711,5210102.88
60394,11018,TU00007,LOT83060,354,257,0.726,1523249.28
60395,11018,PA00013,LOT44760,222,220,0.991,681817.4
60396,11018,PP00007,LOT63545,246,203,0.8252,8332141.09
60397,11018,CA00020,LOT10074,342,262,0.7661,11145899.2
60398,11018,SI00015,LOT53404,347,305,0.879,5258148.15
60399,11018,SI00012,LOT71694,470,446,0.9489,3695390.98
60400,11018,MN00021,LOT41925,93,73,0.7849,1076969.73
60401,11019,TU00009,LOT81810,315,288,0.9143,13756432.32
60402,11019,MC00010,LOT97580,435,315,0.7241,14451992.1
60403,11019,SI00004,LOT76244,65,56,0.8615,1315412.0
60404,11019,AP00006,LOT49535,471,437,0.9278,9492444.08
60405,11020,MM00012,LOT63736,301,281,0.9336,10458707.6
60406,11020,AP00009,LOT52622,164,114,0.6951,3749046.18
60407,11020,PP00016,LOT21959,252,206,0.8175,9305909.92
60408,11020,MC00009,LOT42177,291,285,0.9794,1339622.55
60409,11020,CA00014,LOT21915,212,181,0.8538,2994462.19
60410,11020,PP00005,LOT50026,163,127,0.7791,4051465.1
60411,11021,PP00022,LOT25915,107,104,0.972,1851231.2
60412,11021,SI00019,LOT91678,280,215,0.7679,8656207.45
60413,11021,CA00013,LOT66155,73,65,0.8904,289812.25
60414,11021,PP00011,LOT47828,56,39,0.6964,1277701.23
60415,11021,SI00017,LOT89457,380,286,0.7526,13217026.68
60416,11021,CA00018,LOT75612,153,150,0.9804,5672548.5
60417,11021,AP00008,LOT52219,282,261,0.9255,6512639.04
60418,11021,MN00003,LOT89482,50,36,0.72,129457.44
60419,11022,PP00015,LOT71669,274,199,0.7263,9354982.04
60420,11022,AP00010,LOT22999,238,172,0.7227,6133047.0
60421,11022,PP00019,LOT77449,487,463,0.9507,18942705.11
60422,11022,PA00006,LOT85525,310,227,0.7323,7629960.32
60423,11022,SI00004,LOT76244,229,203,0.8865,4346853.21
60424,11022,CA00021,LOT41385,127,105,0.8268,310007.25
60425,11022,PA00004,LOT92719,392,312,0.7959,8041444.32
60426,11022,CA00001,LOT36062,164,162,0.9878,7528962.96
60427,11023,CA00006,LOT47930,484,425,0.8781,13728379.75
60428,11023,CA00014,LOT21915,358,281,0.7849,3524479.03
60429,11023,PP00001,LOT43092,57,48,0.8421,1156336.8
60430,11023,MN00020,LOT22015,84,79,0.9405,1377673.1
60431,11024,AP00008,LOT52219,348,288,0.8276,1367294.4
60432,11024,CA00009,LOT93886,201,143,0.7114,5823027.21
60433,11024,AP00003,LOT52437,405,302,0.7457,1630102.38
60434,11024,TU00005,LOT74799,492,480,0.9756,13345200.0
60435,11024,MN00007,LOT33021,328,243,0.7409,3716150.4
60436,11024,PP00017,LOT53228,375,330,0.88,14251842.0
60437,11024,MM00007,LOT68529,238,219,0.9202,7263739.44
60438,11024,PP00003,LOT42530,113,86,0.7611,3006094.74
60439,11025,PA00016,LOT79615,349,335,0.9599,16289609.5
60440,11025,PP00021,LOT36680,430,388,0.9023,18696362.0
60441,11025,MN00020,LOT22015,345,270,0.7826,6108901.2
60442,11025,MM00009,LOT15720,52,42,0.8077,286057.38
60443,11026,SI00006,LOT67912,134,121,0.903,4644983.09
60444,11026,CA00018,LOT75612,422,354,0.8389,15139036.56
60445,11026,TU00007,LOT83060,439,427,0.9727,11435200.91
60446,11026,PP00016,LOT21959,369,365,0.9892,10773058.95
60447,11026,MM00006,LOT47072,471,408,0.8662,4974083.04
60448,11027,SI00003,LOT89276,158,140,0.8861,207569.6
60449,11027,PP00022,LOT25915,268,203,0.7575,5085273.83
60450,11027,CA00020,LOT10074,333,237,0.7117,10053419.13
60451,11027,MM00004,LOT82255,204,155,0.7598,3584241.7
60452,11028,PA00003,LOT54313,131,103,0.7863,550772.93
60453,11028,PA00018,LOT87924,210,148,0.7048,4948696.72
60454,11028,PA00022,LOT19016,408,311,0.7623,11903139.36
60455,11028,PA00008,LOT98259,385,278,0.7221,5529453.36
60456,11028,PP00003,LOT42530,259,229,0.8842,8734130.99
60457,11028,PP00019,LOT77449,53,52,0.9811,2494043.76
60458,11028,SI00019,LOT91678,211,191,0.9052,5383247.14
60459,11028,TU00018,LOT83975,369,345,0.935,15843290.1
60460,11029,PA00003,LOT54313,417,400,0.9592,9594844.0
60461,11029,AP00019,LOT45818,223,165,0.7399,7023076.5
60462,11029,SI00022,LOT63225,194,162,0.8351,786304.26
60463,11029,PP00007,LOT63545,422,324,0.7678,7569057.96
60464,11029,PA00012,LOT73092,205,203,0.9902,3454861.06
60465,11030,AP00011,LOT66370,275,200,0.7273,3240886.0
60466,11030,MM00008,LOT52176,144,137,0.9514,2543940.67
60467,11030,MC00001,LOT72070,450,442,0.9822,20092215.0
60468,11030,PP00007,LOT63545,64,48,0.75,1269252.0
60469,11030,MN00005,LOT92345,464,393,0.847,12528710.31
60470,11031,MC00020,LOT49618,295,255,0.8644,11593238.4
60471,11031,MC00011,LOT37802,292,284,0.9726,10201027.24
60472,11031,PA00013,LOT44760,484,458,0.9463,17581351.34
60473,11031,MM00019,LOT99539,218,178,0.8165,2260124.74
60474,11031,MC00003,LOT85470,448,373,0.8326,1661729.92
60475,11031,CA00005,LOT48427,109,105,0.9633,845085.15
60476,11031,MN00001,LOT73335,270,252,0.9333,9423255.24
60477,11031,TU00015,LOT61116,218,153,0.7018,4816839.33
60478,11032,PP00001,LOT43092,491,385,0.7841,16861933.55
60479,11032,MC00009,LOT42177,169,145,0.858,2207526.4
60480,11032,TU00017,LOT31632,117,99,0.8462,1702513.89
60481,11032,SI00016,LOT15014,375,373,0.9947,9014802.01
60482,11032,PA00012,LOT73092,120,94,0.7833,3661293.42
60483,11033,MN00017,LOT46666,159,132,0.8302,5652249.24
60484,11033,CA00006,LOT47930,371,282,0.7601,5376564.06
60485,11033,CA00020,LOT10074,402,398,0.99,19093759.46
60486,11033,PA00006,LOT85525,322,278,0.8634,10441638.3
60487,11034,MM00013,LOT62098,157,118,0.7516,2286122.56
60488,11034,PP00002,LOT92502,416,320,0.7692,6906172.8
60489,11034,PA00005,LOT77391,476,343,0.7206,9116236.85
60490,11034,MM00018,LOT99364,280,210,0.75,7376019.0
60491,11034,PA00001,LOT79163,254,220,0.8661,3360040.2
60492,11034,MM00002,LOT70482,82,78,0.9512,224201.64
60493,11034,SI00020,LOT50538,50,46,0.92,2105691.4
60494,11034,AP00001,LOT10371,254,198,0.7795,2123934.12
60495,11035,MM00018,LOT99364,403,402,0.9975,5853594.36
60496,11035,TU00011,LOT47450,432,395,0.9144,17791712.45
60497,11035,CA00016,LOT82512,348,318,0.9138,11123086.68
60498,11035,AP00014,LOT27054,391,385,0.9847,3002888.35
60499,11035,PP00021,LOT36680,307,259,0.8436,10541846.49
60500,11035,MC00018,LOT35105,336,236,0.7024,7912851.08
60501,11035,CA00009,LOT93886,362,353,0.9751,8048103.48
60502,11036,TU00016,LOT73993,359,57,0.1588,1304179.95
60503,11036,CA00014,LOT21915,299,82,0.2742,3391633.16
60504,11036,TU00021,LOT16826,282,29,0.1028,678623.78
60505,11036,AP00012,LOT22463,251,59,0.2351,2338519.87
60506,11037,TU00019,LOT16590,70,53,0.7571,1879799.23
60507,11037,PA00019,LOT51467,344,275,0.7994,7652678.0
60508,11037,PP00013,LOT89129,92,72,0.7826,2373334.56
60509,11037,PP00021,LOT36680,321,302,0.9408,9376927.86
60510,11037,MM00008,LOT52176,230,209,0.9087,9983907.01
60511,11037,CA00012,LOT28726,203,171,0.8424,1995125.4
60512,11037,MM00020,LOT70236,204,155,0.7598,4833024.0
60513,11038,TU00008,LOT83259,361,356,0.9861,10559768.12
60514,11038,MN00001,LOT73335,291,280,0.9622,9741544.4
60515,11038,MN00012,LOT24201,263,206,0.7833,3997236.36
60516,11038,AP00002,LOT96646,92,83,0.9022,1992799.29
60517,11039,MN00007,LOT33021,451,319,0.7073,13674053.03
60518,11039,TU00019,LOT16590,379,269,0.7098,12513253.23
60519,11039,MC00009,LOT42177,53,46,0.8679,638206.76
60520,11039,SI00019,LOT91678,98,74,0.7551,1602692.0
60521,11040,TU00005,LOT74799,446,371,0.8318,11973449.95
60522,11040,TU00014,LOT61049,88,84,0.9545,3011199.24
60523,11040,PA00015,LOT81066,60,57,0.95,424178.04
60524,11040,MN00003,LOT89482,231,210,0.9091,1108516.5
60525,11041,PA00015,LOT81066,371,324,0.8733,6355353.96
60526,11041,AP00021,LOT79531,159,145,0.9119,3008100.4
60527,11041,MN00013,LOT89964,97,89,0.9175,1298535.81
60528,11041,AP00003,LOT52437,211,173,0.8199,5411440.0
60529,11041,PA00005,LOT77391,368,349,0.9484,1178349.64
60530,11042,MN00018,LOT57537,324,298,0.9198,13844266.46
60531,11042,SI00014,LOT46585,329,269,0.8176,11542542.52
60532,11042,MN00019,LOT17936,114,101,0.886,3030460.56
60533,11042,TU00010,LOT93579,495,356,0.7192,11767398.44
60534,11042,PP00006,LOT44687,169,162,0.9586,1784898.18
60535,11042,MM00017,LOT48452,170,126,0.7412,604728.18
60536,11042,PP00019,LOT77449,173,135,0.7803,5562054.0
60537,11043,MM00022,LOT93746,282,244,0.8652,3071925.84
60538,11043,MM00007,LOT68529,171,130,0.7602,2179352.5
60539,11043,MC00004,LOT23356,211,185,0.8768,4892114.1
60540,11043,PA00007,LOT22704,193,139,0.7202,2158364.2
60541,11043,TU00012,LOT29769,251,237,0.9442,1618430.34
60542,11043,PA00022,LOT19016,442,432,0.9774,8981508.96
60543,11043,MN00012,LOT24201,450,333,0.74,8333697.96
60544,11044,CA00008,LOT89840,404,309,0.7649,6197421.42
60545,11044,PP00011,LOT47828,395,391,0.9899,18144257.25
60546,11044,SI00007,LOT81511,173,149,0.8613,2317033.44
60547,11044,TU00021,LOT16826,381,324,0.8504,15988926.96
60548,11044,AP00012,LOT22463,326,229,0.7025,10832320.59
60549,11044,MC00019,LOT88222,274,195,0.7117,5267330.25
60550,11044,PP00005,LOT50026,326,285,0.8742,3945805.05
60551,11045,AP00018,LOT83526,226,186,0.823,4569223.92
60552,11045,AP00001,LOT10371,184,144,0.7826,5908852.8
60553,11045,SI00002,LOT27601,76,55,0.7237,886686.9
60554,11045,CA00022,LOT19071,269,204,0.7584,593727.72
60555,11046,TU00010,LOT93579,194,157,0.8093,1545421.65
60556,11046,PP00016,LOT21959,241,226,0.9378,10592755.6
60557,11046,CA00012,LOT28726,238,215,0.9034,6413133.95
60558,11046,CA00021,LOT41385,476,460,0.9664,18458190.0
60559,11046,PP00014,LOT86955,258,227,0.8798,7523626.71
60560,11047,MC00021,LOT82529,104,103,0.9904,4359157.76
60561,11047,MN00015,LOT25220,387,335,0.8656,764171.85
60562,11047,TU00010,LOT93579,371,355,0.9569,13365231.7
60563,11047,CA00009,LOT93886,173,121,0.6994,1815988.57
60564,11047,AP00017,LOT82910,108,82,0.7593,834531.22
60565,11048,TU00012,LOT29769,194,191,0.9845,8900137.78
60566,11048,MN00004,LOT38705,305,289,0.9475,8088309.47
60567,11048,TU00017,LOT31632,132,113,0.8561,2424625.18
60568,11048,PA00009,LOT42591,211,209,0.9905,2148329.81
60569,11048,PA00016,LOT79615,287,284,0.9895,14148618.72
60570,11049,CA00008,LOT89840,376,274,0.7287,1537898.98
60571,11049,SI00009,LOT56357,338,310,0.9172,892517.9
60572,11049,TU00004,LOT72277,133,107,0.8045,2080895.34
60573,11049,PP00016,LOT21959,467,441,0.9443,6140766.24
60574,11049,MM00018,LOT99364,326,323,0.9908,12765241.01
60575,11049,TU00014,LOT61049,110,92,0.8364,3744400.0
60576,11050,MM00020,LOT70236,165,128,0.7758,614218.24
60577,11050,PP00017,LOT53228,354,318,0.8983,3060543.3
60578,11050,AP00011,LOT66370,324,235,0.7253,4788879.35
60579,11051,CA00009,LOT93886,238,230,0.9664,2483549.2
60580,11051,MC00012,LOT82848,183,153,0.8361,6866207.01
60581,11051,MN00007,LOT33021,435,305,0.7011,9279582.3
60582,11051,MM00013,LOT62098,207,155,0.7488,7503106.7
60583,11051,MM00022,LOT93746,212,176,0.8302,520104.64
60584,11051,AP00015,LOT56346,137,128,0.9343,5347252.48
60585,11051,MN00012,LOT24201,240,181,0.7542,4193869.55
60586,11052,AP00011,LOT66370,50,42,0.84,1310960.7
60587,11052,MM00020,LOT70236,152,123,0.8092,5894252.25
60588,11052,SI00004,LOT76244,470,437,0.9298,18144392.95
60589,11053,AP00005,LOT69245,398,353,0.8869,14258192.44
60590,11053,PP00014,LOT86955,123,105,0.8537,1328794.95
60591,11053,AP00007,LOT65872,301,215,0.7143,8733465.55
60592,11053,CA00022,LOT19071,85,84,0.9882,4063615.92
60593,11053,MM00014,LOT92155,180,168,0.9333,1431351.6
60594,11053,MC00014,LOT22196,356,253,0.7107,12085139.55
60595,11054,SI00015,LOT53404,260,203,0.7808,5329529.52
60596,11054,PA00016,LOT79615,302,246,0.8146,8102688.96
60597,11054,CA00017,LOT94012,93,66,0.7097,525420.72
60598,11054,MC00018,LOT35105,380,320,0.8421,4263772.8
60599,11054,MM00004,LOT82255,88,85,0.9659,2768091.3
60600,11054,AP00002,LOT96646,485,459,0.9464,19366063.74
60601,11054,MM00005,LOT19150,80,69,0.8625,2235453.72
60602,11054,MM00012,LOT63736,277,207,0.7473,1333908.0
60603,11055,TU00016,LOT73993,382,367,0.9607,3443436.22
60604,11055,PA00016,LOT79615,311,309,0.9936,6723577.35
60605,11055,SI00010,LOT33206,486,393,0.8086,16633870.41
