id_commande,code_client,date_commande,mois,annee,type_commande,statut,date_approbation,date_livraison_prevue,date_livraison_effective
10953,C0453,2024-10-05,10,2024,normale,approuvee,2024-10-10,2024-10-16,
10954,C0454,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-13,2024-10-12
10955,C0455,2024-10-05,10,2024,normale,livree,2024-10-07,2024-10-11,2024-10-16
10956,C0456,2024-10-05,10,2024,normale,livree,2024-10-10,2024-10-17,2024-10-17
10957,C0457,2024-10-05,10,2024,normale,livree,2024-10-06,2024-10-14,2024-10-14
10958,C0458,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-12,2024-10-17
10959,C0459,2024-10-05,10,2024,normale,livree,2024-10-06,2024-10-13,2024-10-18
10960,C0460,2024-10-05,10,2024,urgente,livree,2024-10-08,2024-10-18,2024-10-16
10961,C0461,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-13,2024-10-17
10962,C0462,2024-10-05,10,2024,normale,livree,2024-10-07,2024-10-10,2024-10-08
10963,C0463,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-15,2024-10-13
10964,C0464,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-14,2024-10-14
10965,C0465,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-18,2024-10-20
10966,C0466,2024-10-05,10,2024,normale,livree,2024-10-06,2024-10-16,2024-10-18
10967,C0467,2024-10-05,10,2024,normale,livree,2024-10-10,2024-10-15,2024-10-14
10968,C0468,2024-10-05,10,2024,normale,livree,2024-10-07,2024-10-12,2024-10-12
10969,C0469,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-16,2024-10-18
10970,C0470,2024-10-05,10,2024,normale,livree,2024-10-10,2024-10-19,2024-10-18
10971,C0471,2024-10-05,10,2024,normale,livree,2024-10-10,2024-10-16,2024-10-17
10972,C0472,2024-10-05,10,2024,normale,approuvee,2024-10-10,2024-10-19,
10973,C0473,2024-10-05,10,2024,normale,livree,2024-10-10,2024-10-17,2024-10-15
10974,C0474,2024-10-05,10,2024,normale,livree,2024-10-07,2024-10-10,2024-10-09
10975,C0475,2024-10-05,10,2024,normale,livree,2024-10-10,2024-10-18,2024-10-23
10976,C0476,2024-10-05,10,2024,normale,approuvee,2024-10-07,2024-10-16,
10977,C0477,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-17,2024-10-15
10978,C0478,2024-10-05,10,2024,normale,livree,2024-10-06,2024-10-12,2024-10-14
10979,C0479,2024-10-05,10,2024,normale,livree,2024-10-10,2024-10-18,2024-10-20
10980,C0480,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-16,2024-10-14
10981,C0481,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-18,2024-10-18
10982,C0482,2024-10-05,10,2024,normale,approuvee,2024-10-06,2024-10-16,
10983,C0483,2024-10-05,10,2024,urgente,livree,2024-10-09,2024-10-15,2024-10-20
10984,C0484,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-16,2024-10-20
10985,C0485,2024-10-05,10,2024,urgente,approuvee,2024-10-07,2024-10-14,
10986,C0486,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-17,2024-10-17
10987,C0487,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-12,2024-10-13
10988,C0488,2024-10-05,10,2024,normale,approuvee,2024-10-07,2024-10-12,
10989,C0489,2024-10-05,10,2024,normale,livree,2024-10-07,2024-10-13,2024-10-18
10990,C0490,2024-10-05,10,2024,normale,livree,2024-10-07,2024-10-15,2024-10-17
10991,C0491,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-18,2024-10-21
10992,C0492,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-12,2024-10-10
10993,C0493,2024-10-05,10,2024,normale,livree,2024-10-07,2024-10-12,2024-10-17
10994,C0494,2024-10-05,10,2024,normale,livree,2024-10-07,2024-10-10,2024-10-14
10995,C0495,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-14,2024-10-15
10996,C0496,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-19,2024-10-21
10997,C0497,2024-10-05,10,2024,normale,livree,2024-10-09,2024-10-16,2024-10-16
10998,C0498,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-11,2024-10-10
10999,C0499,2024-10-05,10,2024,normale,approuvee,2024-10-09,2024-10-17,
11000,C0500,2024-10-05,10,2024,normale,livree,2024-10-08,2024-10-15,2024-10-13
11001,C0001,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-19,2024-11-20
11002,C0002,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-12,2024-11-16
11003,C0003,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-11,2024-11-13
11004,C0004,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-16,2024-11-20
11005,C0005,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-15,2024-11-18
11006,C0006,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-15,2024-11-17
11007,C0007,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-10,2024-11-14
11008,C0008,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-13
11009,C0009,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-17,2024-11-15
11010,C0010,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-18,2024-11-19
11011,C0011,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-15,2024-11-15
11012,C0012,2024-11-05,11,2024,urgente,livree,2024-11-08,2024-11-14,2024-11-16
11013,C0013,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-11
11014,C0014,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-14,2024-11-15
11015,C0015,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-17,2024-11-15
11016,C0016,2024-11-05,11,2024,normale,approuvee,2024-11-08,2024-11-12,
11017,C0017,2024-11-05,11,2024,normale,approuvee,2024-11-08,2024-11-15,
11018,C0018,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-17
11019,C0019,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-18,2024-11-17
11020,C0020,2024-11-05,11,2024,urgente,livree,2024-11-09,2024-11-13,2024-11-15
11021,C0021,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-14
11022,C0022,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-11,2024-11-15
11023,C0023,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-16,2024-11-19
11024,C0024,2024-11-05,11,2024,urgente,livree,2024-11-10,2024-11-17,2024-11-16
11025,C0025,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-14,2024-11-16
11026,C0026,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-12
11027,C0027,2024-11-05,11,2024,urgente,livree,2024-11-09,2024-11-15,2024-11-19
11028,C0028,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-16,2024-11-14
11029,C0029,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-09,2024-11-13
11030,C0030,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-15,2024-11-18
11031,C0031,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-13
11032,C0032,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-09,2024-11-07
11033,C0033,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-19,2024-11-17
11034,C0034,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-20,2024-11-24
11035,C0035,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-12,2024-11-14
11036,C0036,2024-11-05,11,2024,normale,approuvee,2024-11-10,2024-11-15,
11037,C0037,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-14,2024-11-14
11038,C0038,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-16,2024-11-14
11039,C0039,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-16,2024-11-18
11040,C0040,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-15
11041,C0041,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-17
11042,C0042,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-14,2024-11-13
11043,C0043,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-16,2024-11-18
11044,C0044,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-19,2024-11-19
11045,C0045,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-15,2024-11-16
11046,C0046,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-14,2024-11-16
11047,C0047,2024-11-05,11,2024,urgente,livree,2024-11-10,2024-11-18,2024-11-20
11048,C0048,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-14,2024-11-16
11049,C0049,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-16,2024-11-20
11050,C0050,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-13,2024-11-13
11051,C0051,2024-11-05,11,2024,urgente,livree,2024-11-06,2024-11-16,2024-11-17
11052,C0052,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-16,2024-11-15
11053,C0053,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-09,2024-11-14
11054,C0054,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-18,2024-11-17
11055,C0055,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-13,2024-11-16
11056,C0056,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-14
11057,C0057,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-18,2024-11-16
11058,C0058,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-20,2024-11-18
11059,C0059,2024-11-05,11,2024,urgente,livree,2024-11-07,2024-11-15,2024-11-15
11060,C0060,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-09,2024-11-12
11061,C0061,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-14
11062,C0062,2024-11-05,11,2024,normale,approuvee,2024-11-10,2024-11-20,
11063,C0063,2024-11-05,11,2024,urgente,livree,2024-11-07,2024-11-12,2024-11-10
11064,C0064,2024-11-05,11,2024,normale,approuvee,2024-11-06,2024-11-15,
11065,C0065,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-18,2024-11-16
11066,C0066,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-12,2024-11-17
11067,C0067,2024-11-05,11,2024,normale,approuvee,2024-11-08,2024-11-11,
11068,C0068,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-12
11069,C0069,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-13,2024-11-18
11070,C0070,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-13,2024-11-16
11071,C0071,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-16,2024-11-21
11072,C0072,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-15,2024-11-14
11073,C0073,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-17,2024-11-17
11074,C0074,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-10,2024-11-13
11075,C0075,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-10,2024-11-11
11076,C0076,2024-11-05,11,2024,normale,approuvee,2024-11-07,2024-11-12,
11077,C0077,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-14,2024-11-17
11078,C0078,2024-11-05,11,2024,normale,approuvee,2024-11-09,2024-11-12,
11079,C0079,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-17,2024-11-17
11080,C0080,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-18,2024-11-20
11081,C0081,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-15,2024-11-17
11082,C0082,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-13,2024-11-18
11083,C0083,2024-11-05,11,2024,urgente,livree,2024-11-09,2024-11-18,2024-11-19
11084,C0084,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-20,2024-11-19
11085,C0085,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-17,2024-11-19
11086,C0086,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-15,2024-11-20
11087,C0087,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-17,2024-11-18
11088,C0088,2024-11-05,11,2024,urgente,livree,2024-11-06,2024-11-16,2024-11-21
11089,C0089,2024-11-05,11,2024,urgente,livree,2024-11-08,2024-11-13,2024-11-17
11090,C0090,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-10,2024-11-11
11091,C0091,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-10,2024-11-10
11092,C0092,2024-11-05,11,2024,normale,approuvee,2024-11-07,2024-11-17,
11093,C0093,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-14,2024-11-18
11094,C0094,2024-11-05,11,2024,urgente,approuvee,2024-11-06,2024-11-09,
11095,C0095,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-12,2024-11-11
11096,C0096,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-13,2024-11-18
11097,C0097,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-12,2024-11-15
11098,C0098,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-16,2024-11-18
11099,C0099,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-12
11100,C0100,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-15,2024-11-18
11101,C0101,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-18,2024-11-18
11102,C0102,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-16,2024-11-14
11103,C0103,2024-11-05,11,2024,urgente,livree,2024-11-06,2024-11-14,2024-11-16
11104,C0104,2024-11-05,11,2024,urgente,livree,2024-11-09,2024-11-15,2024-11-17
11105,C0105,2024-11-05,11,2024,urgente,livree,2024-11-09,2024-11-19,2024-11-21
11106,C0106,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-10,2024-11-08
11107,C0107,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-14,2024-11-16
11108,C0108,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-16,2024-11-18
11109,C0109,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-15,2024-11-15
11110,C0110,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-18,2024-11-19
11111,C0111,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-13,2024-11-14
11112,C0112,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-13,2024-11-14
11113,C0113,2024-11-05,11,2024,urgente,livree,2024-11-09,2024-11-14,2024-11-12
11114,C0114,2024-11-05,11,2024,urgente,livree,2024-11-08,2024-11-18,2024-11-16
11115,C0115,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-17,2024-11-22
11116,C0116,2024-11-05,11,2024,urgente,livree,2024-11-09,2024-11-19,2024-11-22
11117,C0117,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-19,2024-11-23
11118,C0118,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-13,2024-11-17
11119,C0119,2024-11-05,11,2024,normale,approuvee,2024-11-10,2024-11-17,
11120,C0120,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-16,2024-11-21
11121,C0121,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-16,2024-11-18
11122,C0122,2024-11-05,11,2024,normale,approuvee,2024-11-07,2024-11-10,
11123,C0123,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-09,2024-11-13
11124,C0124,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-17
11125,C0125,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-20,2024-11-23
11126,C0126,2024-11-05,11,2024,normale,approuvee,2024-11-06,2024-11-11,
11127,C0127,2024-11-05,11,2024,normale,approuvee,2024-11-07,2024-11-11,
11128,C0128,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-12,2024-11-16
11129,C0129,2024-11-05,11,2024,urgente,livree,2024-11-06,2024-11-11,2024-11-13
11130,C0130,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-17,2024-11-16
11131,C0131,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-11
11132,C0132,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-19,2024-11-18
11133,C0133,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-14,2024-11-19
11134,C0134,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-13,2024-11-13
11135,C0135,2024-11-05,11,2024,urgente,livree,2024-11-06,2024-11-11,2024-11-11
11136,C0136,2024-11-05,11,2024,urgente,livree,2024-11-09,2024-11-19,2024-11-23
11137,C0137,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-15,2024-11-14
11138,C0138,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-15,2024-11-14
11139,C0139,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-09,2024-11-11
11140,C0140,2024-11-05,11,2024,urgente,livree,2024-11-10,2024-11-20,2024-11-21
11141,C0141,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-10,2024-11-14
11142,C0142,2024-11-05,11,2024,urgente,livree,2024-11-08,2024-11-16,2024-11-17
11143,C0143,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-14,2024-11-14
11144,C0144,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-13,2024-11-16
11145,C0145,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-15
11146,C0146,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-11,2024-11-14
11147,C0147,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-13,2024-11-14
11148,C0148,2024-11-05,11,2024,urgente,livree,2024-11-06,2024-11-16,2024-11-18
11149,C0149,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-15
11150,C0150,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-15,2024-11-20
11151,C0151,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-16,2024-11-19
11152,C0152,2024-11-05,11,2024,urgente,livree,2024-11-10,2024-11-18,2024-11-22
11153,C0153,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-18,2024-11-19
11154,C0154,2024-11-05,11,2024,urgente,livree,2024-11-09,2024-11-14,2024-11-19
11155,C0155,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-12,2024-11-10
11156,C0156,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-11,2024-11-15
11157,C0157,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-17,2024-11-20
11158,C0158,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-13,2024-11-12
11159,C0159,2024-11-05,11,2024,urgente,livree,2024-11-08,2024-11-14,2024-11-19
11160,C0160,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-15,2024-11-16
11161,C0161,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-10,2024-11-13
11162,C0162,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-10,2024-11-13
11163,C0163,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-20,2024-11-20
11164,C0164,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-15,2024-11-19
11165,C0165,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-13,2024-11-14
11166,C0166,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-13,2024-11-16
11167,C0167,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-15,2024-11-16
11168,C0168,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-17,2024-11-19
11169,C0169,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-14,2024-11-17
11170,C0170,2024-11-05,11,2024,normale,approuvee,2024-11-10,2024-11-18,
11171,C0171,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-11,2024-11-13
11172,C0172,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-18,2024-11-23
11173,C0173,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-17,2024-11-16
11174,C0174,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-16
11175,C0175,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-13,2024-11-11
11176,C0176,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-16,2024-11-17
11177,C0177,2024-11-05,11,2024,normale,approuvee,2024-11-06,2024-11-10,
11178,C0178,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-20,2024-11-24
11179,C0179,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-16,2024-11-18
11180,C0180,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-19,2024-11-20
11181,C0181,2024-11-05,11,2024,normale,approuvee,2024-11-08,2024-11-12,
11182,C0182,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-09,2024-11-11
11183,C0183,2024-11-05,11,2024,urgente,livree,2024-11-08,2024-11-11,2024-11-10
11184,C0184,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-17,2024-11-17
11185,C0185,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-18,2024-11-20
11186,C0186,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-12,2024-11-12
11187,C0187,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-10,2024-11-15
11188,C0188,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-15,2024-11-20
11189,C0189,2024-11-05,11,2024,urgente,livree,2024-11-08,2024-11-13,2024-11-15
11190,C0190,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-15,2024-11-16
11191,C0191,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-13,2024-11-14
11192,C0192,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-17,2024-11-17
11193,C0193,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-17
11194,C0194,2024-11-05,11,2024,urgente,approuvee,2024-11-09,2024-11-15,
11195,C0195,2024-11-05,11,2024,normale,approuvee,2024-11-10,2024-11-15,
11196,C0196,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-18,2024-11-21
11197,C0197,2024-11-05,11,2024,urgente,livree,2024-11-10,2024-11-20,2024-11-20
11198,C0198,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-19,2024-11-23
11199,C0199,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-18,2024-11-21
11200,C0200,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-15,2024-11-15
11201,C0201,2024-11-05,11,2024,normale,approuvee,2024-11-08,2024-11-18,
11202,C0202,2024-11-05,11,2024,normale,livree,2024-11-06,2024-11-10,2024-11-11
11203,C0203,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-15,2024-11-19
11204,C0204,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-19,2024-11-22
11205,C0205,2024-11-05,11,2024,urgente,livree,2024-11-10,2024-11-20,2024-11-21
11206,C0206,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-14,2024-11-18
11207,C0207,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-18,2024-11-17
11208,C0208,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-13,2024-11-17
11209,C0209,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-13,2024-11-15
11210,C0210,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-19,2024-11-22
11211,C0211,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-11,2024-11-13
11212,C0212,2024-11-05,11,2024,urgente,livree,2024-11-10,2024-11-16,2024-11-16
11213,C0213,2024-11-05,11,2024,normale,livree,2024-11-10,2024-11-13,2024-11-11
11214,C0214,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-14,2024-11-15
11215,C0215,2024-11-05,11,2024,normale,approuvee,2024-11-08,2024-11-13,
11216,C0216,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-19,2024-11-18
11217,C0217,2024-11-05,11,2024,normale,livree,2024-11-07,2024-11-10,2024-11-12
11218,C0218,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-17,2024-11-18
11219,C0219,2024-11-05,11,2024,normale,livree,2024-11-09,2024-11-17,2024-11-20
11220,C0220,2024-11-05,11,2024,normale,approuvee,2024-11-06,2024-11-09,
11221,C0221,2024-11-05,11,2024,normale,approuvee,2024-11-08,2024-11-17,
11222,C0222,2024-11-05,11,2024,normale,approuvee,2024-11-07,2024-11-14,
11223,C0223,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-17,2024-11-20
11224,C0224,2024-11-05,11,2024,normale,livree,2024-11-08,2024-11-17,2024-11-22
